end,parent,service,meter,start,key,unit,quantity
2013-03-24T00:00:00,360003,Electricity,3625839,2013-02-23T00:00:00,2,kw,20.0
2013-02-21T00:00:00,360004,Natural Gas,682469,2013-01-23T00:00:00,1,therm,980.0
2013-02-21T00:00:00,360005,Natural Gas,898494,2013-01-23T00:00:00,1,therm,240.0
2013-01-23T00:00:00,360006,Electricity,88642678,2012-12-20T00:00:00,1,kwh,25.0
2014-09-08T00:00:00,360007,Electricity,97352019,2014-08-07T00:00:00,1,kwh,668.0
2014-09-08T00:00:00,360007,Electricity,97352019,2014-08-07T00:00:00,2,kw,0.0
2014-01-14T00:00:00,360008,Electricity,3434444,2013-12-11T00:00:00,1,kwh,7200.0
2014-01-14T00:00:00,360008,Electricity,3434444,2013-12-11T00:00:00,2,kw,23.0
2014-01-11T00:00:00,360009,Electricity,3626054,2013-12-07T00:00:00,1,kwh,4094.0
2014-01-11T00:00:00,360009,Electricity,3626054,2013-12-07T00:00:00,2,kw,12.0
2013-12-07T00:00:00,360010,Electricity,3605851,2013-11-05T00:00:00,1,kwh,14640.0
2013-12-07T00:00:00,360010,Electricity,3605851,2013-11-05T00:00:00,2,kw,65.0
2013-05-08T00:00:00,360011,Electricity,3605851,2013-04-09T00:00:00,1,kwh,15840.0
2013-05-08T00:00:00,360011,Electricity,3605851,2013-04-09T00:00:00,2,kw,64.0
2014-07-23T00:00:00,370001,Electricity,88642678,2014-06-23T00:00:00,1,kwh,21.0
2014-08-09T00:00:00,380001,Electricity,3605851,2014-07-09T00:00:00,1,kwh,26160.0
2014-08-09T00:00:00,380001,Electricity,3605851,2014-07-09T00:00:00,2,kw,106.0
2013-03-13T00:00:00,390001,Electricity,3434444,2013-02-12T00:00:00,1,kwh,4500.0
2013-03-13T00:00:00,390001,Electricity,3434444,2013-02-12T00:00:00,2,kw,30.0
2012-07-09T00:00:00,390002,Electricity,3605851,2012-06-09T00:00:00,1,kwh,26400.0
2012-07-09T00:00:00,390002,Electricity,3605851,2012-06-09T00:00:00,2,kw,94.0
2012-07-09T00:00:00,390003,Electricity,95507854,2012-06-07T00:00:00,1,kwh,146.0
2012-07-09T00:00:00,390003,Electricity,95507854,2012-06-07T00:00:00,2,kw,0.0
2014-07-22T00:00:00,390004,Natural Gas,448033,2014-06-22T00:00:00,1,therm,9.0
2014-07-22T00:00:00,390004,Natural Gas,992980,2014-06-22T00:00:00,2,therm,0.0
2014-07-22T00:00:00,390004,Electricity,49520268,2014-06-22T00:00:00,3,kwh,2386.0
2014-07-22T00:00:00,390004,Electricity,98039604,2014-06-22T00:00:00,4,kwh,2241.0
2014-07-22T00:00:00,390004,Natural Gas,497267,2014-06-22T00:00:00,5,therm,1.0
2014-07-22T00:00:00,390004,Electricity,3470041,2014-06-22T00:00:00,6,kwh,643.0
2014-07-22T00:00:00,390004,Electricity,3470041,2014-06-22T00:00:00,7,kw,2.0
2014-02-19T00:00:00,390005,Electricity,900128,2014-01-19T00:00:00,1,kwh,720.0
2012-07-01T00:00:00,390006,Electricity,8204,2012-06-01T00:00:00,1,kwh,13.0
2014-07-03T00:00:00,390007,Water,,2014-04-07T00:00:00,1,gallon,8.0
2014-01-27T00:00:00,390008,Electricity,112738,2013-12-26T00:00:00,1,kwh,1186.0
2014-02-24T00:00:00,390009,Electricity,110864,2014-01-27T00:00:00,1,kwh,8119.0
2014-02-24T00:00:00,390009,Electricity,110864,2014-01-27T00:00:00,2,kw,30.89
2013-03-25T00:00:00,390010,Electricity,110864,2013-02-25T00:00:00,1,kwh,8112.0
2013-03-25T00:00:00,390010,Electricity,110864,2013-02-25T00:00:00,2,kw,0.0
2014-07-23T00:00:00,390011,Electricity,112978,2014-06-27T00:00:00,1,kwh,19.0
2013-02-12T00:00:00,400001,Electricity,3434444,2013-01-14T00:00:00,1,kwh,4500.0
2013-02-12T00:00:00,400001,Electricity,3434444,2013-01-14T00:00:00,2,kw,30.0
2013-01-09T00:00:00,400002,Electricity,3626054,2012-12-08T00:00:00,1,kwh,2863.0
2013-01-09T00:00:00,400002,Electricity,3626054,2012-12-08T00:00:00,2,kw,8.0
2012-09-11T00:00:00,400003,Electricity,3434444,2012-08-11T00:00:00,1,kwh,7200.0
2012-09-11T00:00:00,400003,Electricity,3434444,2012-08-11T00:00:00,2,kw,49.0
2013-04-16T00:00:00,400004,Electricity,14042180,2013-03-17T00:00:00,1,kwh,84000.0
2013-04-16T00:00:00,400004,Electricity,14042180,2013-03-17T00:00:00,2,kw,245.0
2014-09-21T00:00:00,400005,Natural Gas,448033,2014-08-20T00:00:00,1,therm,14.0
2014-09-21T00:00:00,400005,Natural Gas,992980,2014-08-20T00:00:00,2,therm,15.0
2014-09-21T00:00:00,400005,Electricity,49520268,2014-08-20T00:00:00,3,kwh,3535.0
2014-09-21T00:00:00,400005,Electricity,98039604,2014-08-20T00:00:00,4,kwh,1747.0
2014-09-21T00:00:00,400005,Natural Gas,497267,2014-08-20T00:00:00,5,therm,1.0
2014-09-21T00:00:00,400005,Electricity,3470041,2014-08-20T00:00:00,6,kwh,40.0
2014-09-21T00:00:00,400005,Electricity,3470041,2014-08-20T00:00:00,7,kw,0.0
2014-08-20T00:00:00,400006,Natural Gas,448033,2014-07-22T00:00:00,1,therm,9.0
2014-08-20T00:00:00,400006,Natural Gas,992980,2014-07-22T00:00:00,2,therm,0.0
2014-08-20T00:00:00,400006,Electricity,49520268,2014-07-22T00:00:00,3,kwh,3070.0
2014-08-20T00:00:00,400006,Electricity,98039604,2014-07-22T00:00:00,4,kwh,2719.0
2014-08-20T00:00:00,400006,Natural Gas,497267,2014-07-22T00:00:00,5,therm,1.0
2014-08-20T00:00:00,400006,Electricity,3470041,2014-07-22T00:00:00,6,kwh,51.0
2014-08-20T00:00:00,400006,Electricity,3470041,2014-07-22T00:00:00,7,kw,1.0
2012-12-19T00:00:00,400007,Natural Gas,448033,2012-11-18T00:00:00,1,therm,493.0
2012-12-19T00:00:00,400007,Natural Gas,992980,2012-11-18T00:00:00,2,therm,302.0
2012-12-19T00:00:00,400007,Electricity,49520268,2012-11-18T00:00:00,3,kwh,2853.0
2012-12-19T00:00:00,400007,Electricity,98039604,2012-11-18T00:00:00,4,kwh,2060.0
2012-12-19T00:00:00,400007,Natural Gas,497267,2012-11-18T00:00:00,5,therm,430.0
2012-12-19T00:00:00,400007,Electricity,3470041,2012-11-18T00:00:00,6,kwh,656.0
2012-12-19T00:00:00,400007,Electricity,3470041,2012-11-18T00:00:00,7,kw,3.0
2012-09-19T00:00:00,400008,Electricity,900128,2012-08-19T00:00:00,1,kwh,280.0
2012-12-01T00:00:00,400009,Electricity,8204,2012-11-01T00:00:00,1,kwh,3.0
2012-05-01T00:00:00,400010,Electricity,8204,2012-04-01T00:00:00,1,kwh,0.0
2014-08-15T00:00:00,400011,Water,,2014-07-15T00:00:00,1,gallon,1.0
2014-07-30T00:00:00,400012,Water,,2014-06-30T00:00:00,1,gallon,22.0
2011-07-12T00:00:00,400013,Water,,2011-04-07T00:00:00,1,gallon,11.0
2014-12-24T00:00:00,400014,Water,,2014-09-26T00:00:00,1,gallon,19.0
2014-01-27T00:00:00,400015,Electricity,112978,2013-12-24T00:00:00,1,kwh,78.0
2013-05-23T00:00:00,400016,Electricity,112739,2013-04-24T00:00:00,1,kwh,426.0
2012-10-25T00:00:00,400017,Electricity,112739,2012-09-25T00:00:00,1,kwh,263.0
2014-10-24T00:00:00,400018,Electricity,111107,2014-09-26T00:00:00,1,kwh,6.0
2012-07-09T00:00:00,410001,Electricity,3626054,2012-06-09T00:00:00,1,kwh,3023.0
2012-07-09T00:00:00,410001,Electricity,3626054,2012-06-09T00:00:00,2,kw,13.0
2014-09-01T00:00:00,420001,Electricity,8204,2014-08-01T00:00:00,1,kwh,6.0
2012-07-01T00:00:00,420002,Electricity,4557,2012-06-01T00:00:00,1,kwh,2640.0
2012-09-13T00:00:00,420003,Water,,2012-08-09T00:00:00,1,gallon,3.0
2012-07-03T00:00:00,420004,Water,,2012-05-31T00:00:00,1,gallon,30.0
2013-03-25T00:00:00,420005,Electricity,112739,2013-02-25T00:00:00,1,kwh,385.0
2013-03-25T00:00:00,420006,Electricity,112978,2013-02-25T00:00:00,1,kwh,121.0
2013-02-25T00:00:00,420007,Electricity,110864,2013-01-25T00:00:00,1,kwh,9240.0
2013-02-25T00:00:00,420007,Electricity,110864,2013-01-25T00:00:00,2,kw,0.0
2012-06-26T00:00:00,420008,Electricity,110864,2012-05-25T00:00:00,1,kwh,9429.0
2012-06-26T00:00:00,420008,Electricity,110864,2012-05-25T00:00:00,2,kw,0.0
2014-12-19T00:00:00,420009,Electricity,112978,2014-11-21T00:00:00,1,kwh,20.0
2014-11-21T00:00:00,420010,Electricity,112738,2014-10-24T00:00:00,1,kwh,1241.0
2014-10-24T00:00:00,420011,Electricity,112738,2014-09-26T00:00:00,1,kwh,1090.0
2014-10-24T00:00:00,420012,Electricity,112739,2014-09-26T00:00:00,1,kwh,458.0
2012-04-30T00:00:00,430001,Water,,2012-04-01T00:00:00,1,gallon,6700.0
2011-12-31T00:00:00,430002,Water,,2011-12-01T00:00:00,1,gallon,3000.0
,430003,Trash,,2014-10-01T00:00:00,1,yard,2.0
,430004,Trash,,2014-11-01T00:00:00,1,galllon,96.0
2014-01-03T00:00:00,430005,Electricity,,2013-12-03T00:00:00,1,kwh,1070.0
,440001,Trash,,2013-12-01T00:00:00,1,yard,1.5
,440002,Trash,,2014-12-01T00:00:00,1,galllon,96.0
,440003,Trash,,2013-02-01T00:00:00,1,galllon,96.0
,450001,Oil,,2014-12-15T00:00:00,1,gallon,1114.2
,450002,Oil,,2013-12-31T00:00:00,1,gallon,9.635
2015-02-28T00:00:00,450003,Trash,,2014-12-01T00:00:00,1,yard,4.5
,460001,Oil,,2013-12-10T00:00:00,1,gallon,2001.1
,460002,Oil,,2013-03-15T00:00:00,1,gallon,108.5
,460003,Oil,,2013-12-04T00:00:00,1,gallon,9.868
,460004,Oil,,2013-03-18T00:00:00,1,gallon,5.363
,470001,Oil,,2013-02-06T00:00:00,1,gallon,200.0
,470002,Oil,,2012-05-10T00:00:00,1,gallon,993.4
,480001,Trash,,2012-08-01T00:00:00,1,yard,1.5
2014-06-30T00:00:00,490001,Trash,,2014-06-01T00:00:00,1,yard,25.5
2013-12-31T00:00:00,490002,Trash,,2013-12-01T00:00:00,1,yard,3.0
2014-12-11T00:00:00,490003,Water,,2013-11-10T00:00:00,1,gallon,0.0
,490004,Trash,,2012-09-01T00:00:00,1,yard,2.0
2012-12-31T00:00:00,490005,Water,,2012-12-01T00:00:00,1,gallon,0.0
2013-05-31T00:00:00,500001,Trash,,2013-05-01T00:00:00,1,yard,15.0
2014-02-10T00:00:00,500002,Water,,2014-01-10T00:00:00,1,gallon,0.0
,500003,Trash,,2013-05-31T00:00:00,1,yard,2.0
,500003,Trash,,2013-05-31T00:00:00,2,lbs,220.0
2014-07-31T00:00:00,500004,Water,,2014-07-01T00:00:00,1,gallon,3000.0
2014-11-12T00:00:00,510001,Water,,2014-10-13T00:00:00,1,gallon,1000.0
2013-05-11T00:00:00,510002,Water,,2013-04-10T00:00:00,1,gallon,1000.0
2013-12-27T00:00:00,510003,Electricity,30891,2013-12-01T00:00:00,1,kwh,14239.0
2013-12-27T00:00:00,510003,Electricity,30891,2013-12-01T00:00:00,2,kw,96.0
2012-12-01T00:00:00,510004,Electricity,30891,2012-11-01T00:00:00,1,kwh,17280.0
2012-12-01T00:00:00,510004,Electricity,30891,2012-11-01T00:00:00,2,kw,96.0
2012-06-27T00:00:00,510005,Electricity,30891,2012-05-27T00:00:00,1,kwh,40080.0
2012-06-27T00:00:00,510005,Electricity,30891,2012-05-27T00:00:00,2,kw,86.4
,510006,Trash,,2015-02-01T00:00:00,1,yard,2.0
2014-09-11T00:00:00,520001,Water,,2014-08-11T00:00:00,1,gallon,2000.0
2012-12-11T00:00:00,520002,Water,,2012-11-10T00:00:00,1,gallon,0.0
,520003,Trash,,2012-07-01T00:00:00,1,yard,2.0
,520004,Oil,,2013-02-25T00:00:00,1,gallon,176.0
,520005,Trash,,2012-12-31T00:00:00,1,yard,2.0
,520005,Trash,,2012-12-31T00:00:00,2,lbs,180.0
2014-11-30T00:00:00,520006,Water,,2014-11-01T00:00:00,1,gallon,1000.0
2014-06-30T00:00:00,1020001,,,2014-06-01T00:00:00,1,yd,2.0
2014-03-31T00:00:00,1030001,Trash,,2014-03-01T00:00:00,1,yd,2.0
2014-06-23T00:00:00,1040001,Natural Gas,682469,2014-05-22T00:00:00,1,therms,50.0
2014-06-16T00:00:00,1040002,Electricity,14042180,2014-05-15T00:00:00,1,kWh,75300.0
2014-06-16T00:00:00,1040002,Electricity,14042180,2014-05-15T00:00:00,2,kW,100.5
2014-05-21T00:00:00,1040003,Natural Gas,448033,2014-04-22T00:00:00,1,therms,204.0
2014-05-21T00:00:00,1040003,Natural Gas,992980,2014-04-22T00:00:00,2,therms,93.0
2014-05-21T00:00:00,1040003,Electricity,90347176,2014-04-22T00:00:00,3,kWh,461.0
2014-05-21T00:00:00,1040003,Electricity,49520268,2014-04-22T00:00:00,4,kWh,553.0
2014-05-21T00:00:00,1040003,Electricity,98039604,2014-04-22T00:00:00,5,kWh,951.0
2014-05-21T00:00:00,1040003,Natural Gas,497267,2014-04-22T00:00:00,6,therms,141.0
2014-05-21T00:00:00,1040003,Electricity,3470041,2014-04-22T00:00:00,7,kWh,1595.0
2014-05-21T00:00:00,1040003,Electricity,3470041,2014-04-22T00:00:00,8,kWh,434.0
2014-05-21T00:00:00,1040003,Electricity,3470041,2014-04-22T00:00:00,9,kW,3.0
2013-09-30T00:00:00,1050001,Trash,,2013-09-01T00:00:00,1,yd,2.0
2013-09-30T00:00:00,1050001,Trash,,2013-09-01T00:00:00,2,yd,4.0
2014-05-06T00:00:00,1050002,Natural Gas,M19951078119,2014-04-04T00:00:00,1,therm,57.0
2013-11-30T00:00:00,1050003,Trash,,2013-11-01T00:00:00,1,yd,2.0
2013-08-31T00:00:00,1060001,Trash,,2013-08-01T00:00:00,1,yd,2.0
2013-08-31T00:00:00,1060001,Trash,,2013-08-01T00:00:00,2,yd,4.0
2014-08-31T00:00:00,1070001,Trash,Loading Dock,2014-08-01T00:00:00,1,yd,2.0
2014-01-31T00:00:00,1070002,Trash,Loading Dock,2014-01-01T00:00:00,1,yd,2.0
2013-04-30T00:00:00,1070003,Trash,,2013-04-01T00:00:00,1,,2.0
2013-04-30T00:00:00,1070003,Trash,,2013-04-01T00:00:00,2,yd,2.0
2013-02-28T00:00:00,1070004,Trash,Loading Dock,2013-02-01T00:00:00,1,yd,2.0
2013-02-28T00:00:00,1070004,Trash,Loading Dock,2013-02-01T00:00:00,2,,2.0
2014-08-31T00:00:00,1070005,Trash,,2014-08-01T00:00:00,1,,2.0
2014-08-31T00:00:00,1070005,Trash,,2014-08-01T00:00:00,2,yd,2.0
2013-05-31T00:00:00,1070006,Trash,,2013-05-01T00:00:00,1,,2.0
2013-05-31T00:00:00,1070006,Trash,,2013-05-01T00:00:00,2,yd,2.0
2013-05-31T00:00:00,1070007,Trash,,2013-05-01T00:00:00,1,yd,2.0
2013-02-28T00:00:00,1070008,Trash,,2013-02-01T00:00:00,1,yd,2.0
2013-03-31T00:00:00,1080001,Trash,Loading Dock,2013-03-01T00:00:00,1,yd,2.0
2013-03-31T00:00:00,1080001,Trash,Loading Dock,2013-03-01T00:00:00,2,,2.0
2013-04-30T00:00:00,1080002,Trash,,2013-04-01T00:00:00,1,,2.0
2013-04-30T00:00:00,1080002,Trash,,2013-04-01T00:00:00,2,yd,2.0
2013-04-30T00:00:00,1080003,Trash,,2013-04-01T00:00:00,1,yd,2.0
2015-01-31T00:00:00,1090001,Trash,,2015-01-01T00:00:00,1,yd,2.0
2015-01-31T00:00:00,1090001,Trash,,2015-01-01T00:00:00,2,,2.0
2012-07-31T00:00:00,1100001,Trash,,2012-07-01T00:00:00,1,yd,2.0
2014-11-03T00:00:00,1100002,Natural Gas,M19690733846,2014-10-02T00:00:00,1,therm,394.0
2014-11-03T00:00:00,1100002,Natural Gas,M20071447933,2014-10-02T00:00:00,2,therm,0.0
2012-08-31T00:00:00,1100003,Natural Gas,M19690733846,2012-08-02T00:00:00,1,therm,31.0
2012-08-31T00:00:00,1100003,Natural Gas,M20071447933,2012-08-02T00:00:00,2,therm,0.0
2012-05-31T00:00:00,1100004,Natural Gas,M19690733846,2012-05-01T00:00:00,1,therm,47.0
2012-05-31T00:00:00,1100004,Natural Gas,M20071447933,2012-05-01T00:00:00,2,therm,1.0
2012-05-31T00:00:00,1100005,Natural Gas,M19900844585,2012-05-01T00:00:00,1,therm,47.0
2015-01-07T00:00:00,1100006,Natural Gas,M19951078119,2014-12-05T00:00:00,1,therm,630.0
2014-01-03T00:00:00,1110001,Natural Gas,M19690733846,2013-12-03T00:00:00,1,therm,2147.0
2014-01-03T00:00:00,1110001,Natural Gas,M20071447933,2013-12-03T00:00:00,2,therm,938.0
2015-01-07T00:00:00,1110002,Natural Gas,M19951078119,2014-12-05T00:00:00,1,therm,121.0
2013-08-02T00:00:00,1120001,Natural Gas,M19900844585,2013-07-01T00:00:00,1,therm,32.0
2012-03-05T00:00:00,1130001,Natural Gas,M19941048585,2012-02-02T00:00:00,1,therm,272.0
2014-08-06T00:00:00,1130002,Natural Gas,M19951078119,2014-07-09T00:00:00,1,therm,0.0
2013-06-05T00:00:00,1140001,Natural Gas,M19951078119,2013-05-06T00:00:00,1,therm,10.0
2013-01-07T00:00:00,1140002,Natural Gas,M19951093649,2012-12-05T00:00:00,1,therm,541.0
2011-08-05T00:00:00,1140003,Natural Gas,M19951078119,2011-07-06T00:00:00,1,therm,3.0
2013-10-21T00:00:00,1140004,Natural Gas,M20101505909,2013-09-19T00:00:00,1,therm,36.0
2011-09-21T00:00:00,1140005,Natural Gas,M20101505909,2011-08-17T00:00:00,1,therm,0.0
2012-12-05T00:00:00,1150001,Natural Gas,M19951093649,2012-11-02T00:00:00,1,therm,298.0
2013-02-21T00:00:00,1150002,Natural Gas,M20101505909,2013-01-22T00:00:00,1,therm,242.0
2014-10-01T00:00:00,1150003,Natural Gas,M19941048585,2014-09-03T00:00:00,1,therm,52.0
2012-10-04T00:00:00,1160001,Natural Gas,M19951078119,2012-09-05T00:00:00,1,therm,3.0
2012-03-06T00:00:00,1160002,Natural Gas,M19951093649,2012-02-06T00:00:00,1,therm,418.0
2012-02-02T00:00:00,1160003,Natural Gas,M19700301165,2012-01-04T00:00:00,1,therm,839.0
2011-09-06T00:00:00,1160004,Natural Gas,M19951078119,2011-08-05T00:00:00,1,therm,0.0
2012-11-20T00:00:00,1160005,Natural Gas,M20101505909,2012-10-19T00:00:00,1,therm,93.0
2012-05-18T00:00:00,1160006,Natural Gas,M20101505909,2012-04-19T00:00:00,1,therm,44.0
2013-12-03T00:00:00,1170001,Natural Gas,M19941048585,2013-10-31T00:00:00,1,therm,232.0
2013-06-03T00:00:00,1180001,Natural Gas,M19700301165,2013-05-03T00:00:00,1,therm,1978.0
2012-10-02T00:00:00,1190001,Natural Gas,M19700301165,2012-09-04T00:00:00,1,therm,959.0
2012-08-03T00:00:00,1190002,Natural Gas,M19700301165,2012-07-02T00:00:00,1,therm,2170.0
2015-02-01T00:00:00,1190003,Electricity,0999406985,2015-01-01T00:00:00,1,kwh,1.0
2014-09-05T00:00:00,1190004,Electricity,092167280,2014-08-02T00:00:00,1,kwh,248.0
2012-06-02T00:00:00,1190005,Electricity,028027751,2012-05-01T00:00:00,1,kwh,1532.0
2012-06-02T00:00:00,1190006,Electricity,028027751,2012-05-01T00:00:00,1,kwh,1532.0
2012-02-02T00:00:00,1200001,Natural Gas,M19941048585,2012-01-04T00:00:00,1,therm,344.0
2011-08-01T00:00:00,1200002,Natural Gas,M19700301165,2011-06-30T00:00:00,1,therm,2584.0
2014-01-01T00:00:00,1210001,Electricity,092282548,2013-11-30T00:00:00,1,kwh,0.0
2014-08-30T00:00:00,1210002,Electricity,092282548,2014-08-01T00:00:00,1,kwh,0.0
2014-01-01T00:00:00,1210003,Electricity,092282548,2013-11-30T00:00:00,1,kwh,19.0
2013-01-01T00:00:00,1220001,Electricity,092167280,2012-12-01T00:00:00,1,kwh,146.0
2012-07-01T00:00:00,1230001,Electricity,092282548,2012-06-02T00:00:00,1,kwh,423.0
,1230002,Trash,,2013-05-31T00:00:00,1,,0.0
,1230003,Trash,,2013-01-18T00:00:00,1,,0.0
2015-01-11T00:00:00,1240001,Electricity,177755,2014-12-11T00:00:00,1,kwh,954.0
2015-01-11T00:00:00,1240001,Electricity,300455,2014-12-11T00:00:00,2,kw,0.0
2015-01-16T00:00:00,1240001,Electricity,,2014-12-15T00:00:00,3,kwh,83.0
2013-04-13T00:00:00,1240002,Electricity,300455,2013-03-12T00:00:00,1,kwh,14960.0
2013-04-13T00:00:00,1240002,Electricity,300455,2013-03-12T00:00:00,2,kw,77.0
2013-04-17T00:00:00,1240002,Electricity,,2013-03-18T00:00:00,3,kwh,54.0
2012-09-23T00:00:00,1240003,Electricity,25583,2012-08-24T00:00:00,1,kwh,9.0
2014-11-19T00:00:00,1240004,Electricity,3565913,2014-10-21T00:00:00,1,kwh,18080.0
2014-11-19T00:00:00,1240004,Electricity,3565913,2014-10-21T00:00:00,2,kw,61.0
2014-11-19T00:00:00,1240004,Natural Gas,20293093,2014-10-21T00:00:00,3,therm,1789.0
2014-10-21T00:00:00,1240005,Electricity,3565913,2014-09-22T00:00:00,1,kwh,14720.0
2014-10-21T00:00:00,1240005,Electricity,3565913,2014-09-22T00:00:00,2,kw,11.86
2014-10-21T00:00:00,1240005,Natural Gas,20293093,2014-09-22T00:00:00,3,therm,548.0
2014-10-21T00:00:00,1240005,Electricity,3565913,2014-09-22T00:00:00,4,kw,31.14
2013-11-11T00:00:00,1250001,Electricity,177755,2013-10-12T00:00:00,1,kwh,705.0
2013-12-12T00:00:00,1250001,Electricity,177755,2013-11-10T00:00:00,2,kw,0.0
2013-11-14T00:00:00,1250001,Electricity,,2013-10-16T00:00:00,3,kwh,78.0
2013-01-11T00:00:00,1250002,Electricity,300455,2012-12-13T00:00:00,1,kwh,16360.0
2013-01-11T00:00:00,1250002,Electricity,300455,2012-12-13T00:00:00,2,kw,79.0
2013-01-18T00:00:00,1250002,Electricity,,2012-12-17T00:00:00,3,kwh,47.0
2014-08-27T00:00:00,1250003,Electricity,104409,2014-07-24T00:00:00,1,kwh,7200.0
2013-03-25T00:00:00,1250004,Electricity,104409,2013-02-25T00:00:00,1,kwh,5100.0
2012-08-24T00:00:00,1250005,Electricity,25583,2012-07-24T00:00:00,1,kwh,14.0
2012-11-19T00:00:00,1250006,Natural Gas,898494,2012-10-21T00:00:00,1,therm,80.0
2014-10-07T00:00:00,1250007,Electricity,95507854,2014-09-08T00:00:00,1,kwh,285.0
2014-10-07T00:00:00,1250007,Electricity,95507854,2014-09-08T00:00:00,2,kw,0.0
2014-10-07T00:00:00,1250007,Electricity,95507854,2014-09-08T00:00:00,3,kw,0.0
2013-05-08T00:00:00,1250008,Electricity,3626054,2013-04-09T00:00:00,1,kwh,2260.0
2013-05-08T00:00:00,1250008,Electricity,3626054,2013-04-09T00:00:00,2,kw,12.0
2012-08-13T00:00:00,1260001,Electricity,300455,2012-07-13T00:00:00,1,kwh,4240.0
2012-08-13T00:00:00,1260001,Electricity,300455,2012-07-13T00:00:00,2,kw,29.0
2012-08-17T00:00:00,1260001,Electricity,,2012-07-17T00:00:00,3,kwh,53.0
2012-08-24T00:00:00,1260002,Electricity,51072,2012-07-24T00:00:00,1,kwh,38.0
2014-11-08T00:00:00,1270001,Electricity,2819661,2014-10-08T00:00:00,1,kwh,6960.0
2014-11-08T00:00:00,1270001,Electricity,2819661,2014-10-08T00:00:00,2,kw,34.0
2014-11-06T00:00:00,1270001,Natural Gas,614366,2014-10-08T00:00:00,3,therm,1369.0
2014-10-08T00:00:00,1270002,Electricity,2819661,2014-09-09T00:00:00,1,kwh,5520.0
2014-10-08T00:00:00,1270002,Electricity,2819661,2014-09-09T00:00:00,2,kw,27.52
2014-10-08T00:00:00,1270002,Natural Gas,614366,2014-09-09T00:00:00,3,therm,416.0
2014-10-08T00:00:00,1270002,Electricity,2819661,2014-09-09T00:00:00,4,kw,10.48
2014-01-11T00:00:00,1270003,Electricity,2819661,2013-12-09T00:00:00,1,kwh,12000.0
2014-01-11T00:00:00,1270003,Electricity,2819661,2013-12-09T00:00:00,2,kw,42.0
2014-01-12T00:00:00,1270003,Natural Gas,614366,2013-12-09T00:00:00,3,therm,6276.0
2013-02-23T00:00:00,1270004,Electricity,3565913,2013-01-23T00:00:00,1,kwh,30720.0
2013-02-23T00:00:00,1270004,Electricity,3565913,2013-01-23T00:00:00,2,kw,61.0
2013-02-21T00:00:00,1270004,Natural Gas,20293093,2013-01-23T00:00:00,3,therm,4014.0
2012-12-20T00:00:00,1270005,Natural Gas,898494,2012-11-19T00:00:00,1,therm,135.0
2012-07-23T00:00:00,1270006,Electricity,3625839,2012-06-23T00:00:00,1,kwh,8400.0
2012-07-23T00:00:00,1270006,Electricity,3625839,2012-06-23T00:00:00,2,kw,32.0
2015-01-10T00:00:00,1270007,Electricity,3626054,2014-12-08T00:00:00,1,kwh,3086.0
2015-01-10T00:00:00,1270007,Electricity,3626054,2014-12-08T00:00:00,2,kw,10.0
2014-07-14T00:00:00,1270008,Electricity,3434444,2014-06-13T00:00:00,1,kwh,11100.0
2014-07-14T00:00:00,1270008,Electricity,3434444,2014-06-13T00:00:00,2,kw,36.0
2014-07-09T00:00:00,1270009,Electricity,97352019,2014-06-09T00:00:00,1,kwh,627.0
2014-07-09T00:00:00,1270009,Electricity,3626054,2014-06-09T00:00:00,2,kw,0.0
2012-10-20T00:00:00,1280001,Electricity,3565913,2012-09-22T00:00:00,1,kwh,13600.0
2012-10-20T00:00:00,1280001,Electricity,3565913,2012-09-22T00:00:00,2,kw,12.29
2012-10-21T00:00:00,1280001,Natural Gas,20293093,2012-09-20T00:00:00,3,therm,440.0
2012-10-20T00:00:00,1280001,Electricity,3565913,2012-09-22T00:00:00,4,kw,30.71
2014-10-21T00:00:00,1280002,Natural Gas,898494,2014-09-22T00:00:00,1,therm,38.0
2012-11-19T00:00:00,1280003,Electricity,3625839,2012-10-20T00:00:00,1,kwh,5680.0
2012-11-19T00:00:00,1280003,Electricity,3625839,2012-10-20T00:00:00,2,kw,22.0
2013-04-09T00:00:00,1280004,Electricity,95507854,2013-03-10T00:00:00,1,kwh,89.0
2013-04-09T00:00:00,1280004,Electricity,95507854,2013-03-10T00:00:00,2,kw,0.0
2014-07-23T00:00:00,1290001,Natural Gas,682469,2014-06-23T00:00:00,1,therm,28.0
2014-02-24T00:00:00,1290002,Natural Gas,682469,2014-01-23T00:00:00,1,therm,1328.0
2014-01-23T00:00:00,1300001,Electricity,88642678,2013-12-22T00:00:00,1,kwh,62.0
